,Category,top10,top10_scores
468,modeling simulation,alexander levis,0.230648773
468,modeling simulation,vadim sokolov,0.220080476
468,modeling simulation,qi wei,0.215746593
468,modeling simulation,tianshu feng,0.209896825
468,modeling simulation,edward huang,0.205319477
468,modeling simulation,lily wang,0.193899878
468,modeling simulation,jan allbeck,0.191263379
468,modeling simulation,ran ji,0.188698942
469,computer simulation modeling,abolfazl safikhani,0.255376765
469,computer simulation modeling,ben seiyon lee,0.244917013
469,computer simulation modeling,alexander levis,0.222948854
469,computer simulation modeling,tianshu feng,0.216967172
469,computer simulation modeling,vadim sokolov,0.214829157
469,computer simulation modeling,qi wei,0.208830975
469,computer simulation modeling,edward huang,0.203836208
469,computer simulation modeling,ran ji,0.193066555
469,computer simulation modeling,lily wang,0.184241094
469,computer simulation modeling,daniel menasce,0.183585278
470,railroads,duminda wijesekera,0.162482553
470,railroads,ali k raz,0.159361494
470,railroads,lance sherry,0.154869366
470,railroads,elise miller hooks,0.133711334
470,railroads,alexander levis,0.119926756
470,railroads,matthew amissah,0.103448276
470,railroads,edward huang,0.101597007
470,railroads,daniel menasce,0.098956035
470,railroads,rajesh ganesan,0.098573865
470,railroads,michael hieb,0.094878187
471,policies,hemant purohit,0.149067996
471,policies,jan allbeck,0.1396849
471,policies,khondkar islam,0.093988652
471,policies,craig lorie,0.092366807
471,policies,niloofar ramezani,0.082802784
471,policies,myeong lee,0.080175618
471,policies,kenneth strazzeri,0.07856742
471,policies,aditya johri,0.078506431
471,policies,syed abbas zaidi,0.075213291
471,policies,alexander levis,0.071166665
472,motion planning,jim chen,0.158253149
472,motion planning,jan allbeck,0.155170778
472,motion planning,george hazelrigg,0.152192985
472,motion planning,alexander levis,0.151809923
472,motion planning,syed abbas zaidi,0.150276938
472,motion planning,janis terpenny,0.147617054
472,motion planning,kevin lybarger,0.14530437
472,motion planning,rajesh ganesan,0.141058474
472,motion planning,aditya johri,0.138998423
472,motion planning,thomas latoza,0.136225602
473,power systems,jim chen,0.17760408
473,power systems,alexander levis,0.164252622
473,power systems,amarda shehu,0.156313149
473,power systems,george hazelrigg,0.155829572
473,power systems,rajesh ganesan,0.154167458
473,power systems,janis terpenny,0.151977848
473,power systems,cameron nowzari,0.151577173
473,power systems,kenneth ball,0.15010268
473,power systems,syed abbas zaidi,0.146026967
473,power systems,alexander brodsky,0.14380366
474,digital twin simulation,jim chen,0.140930874
474,digital twin simulation,rajesh ganesan,0.123989704
474,digital twin simulation,jessica lin,0.120662824
474,digital twin simulation,daniel barbara,0.120117117
474,digital twin simulation,ray hong,0.119177049
474,digital twin simulation,aditya johri,0.11859605
474,digital twin simulation,qiliang li,0.114817122
474,digital twin simulation,jan allbeck,0.112288527
474,digital twin simulation,carlotta domeniconi,0.110995688
474,digital twin simulation,shahnaz kamberi,0.110755921
475,systems architecture,janis terpenny,0.26525534
475,systems architecture,jim chen,0.173781893
475,systems architecture,thomas latoza,0.170506469
475,systems architecture,george hazelrigg,0.166975847
475,systems architecture,ray hong,0.160096207
475,systems architecture,aditya johri,0.155490122
475,systems architecture,edward huang,0.150796015
475,systems architecture,jan allbeck,0.146620421
475,systems architecture,katherine russell,0.144419676
475,systems architecture,ali k raz,0.140433336
476,multimedia systems,janis terpenny,0.168527048
476,multimedia systems,jim chen,0.158711818
476,multimedia systems,amarda shehu,0.132021646
476,multimedia systems,ray hong,0.129587522
476,multimedia systems,george hazelrigg,0.127137016
476,multimedia systems,thomas latoza,0.12254313
476,multimedia systems,jan allbeck,0.120889478
476,multimedia systems,giuseppe ateniese,0.118594506
476,multimedia systems,cameron nowzari,0.116172544
476,multimedia systems,hadi el amine,0.115573167
477,ar vr systems security,jim chen,0.158704261
477,ar vr systems security,qiliang li,0.149962766
477,ar vr systems security,md tanvir arafin,0.142935794
477,ar vr systems security,daniel barbara,0.139432
477,ar vr systems security,mohamed gebril,0.138832545
477,ar vr systems security,giuseppe ateniese,0.136406206
477,ar vr systems security,amarda shehu,0.135862303
477,ar vr systems security,janis terpenny,0.133836982
477,ar vr systems security,dimitrios ioannou,0.13041107
477,ar vr systems security,foteini baldimtsi,0.128636716
478,mobile iot systems,jim chen,0.164607867
478,mobile iot systems,janis terpenny,0.147646418
478,mobile iot systems,kevin moran,0.136836833
478,mobile iot systems,kenneth ball,0.13238331
478,mobile iot systems,rajesh ganesan,0.131965819
478,mobile iot systems,lance sherry,0.131283069
478,mobile iot systems,karla hoffman,0.130787349
478,mobile iot systems,daniel barbara,0.130417847
478,mobile iot systems,ray hong,0.12878244
478,mobile iot systems,amarda shehu,0.12875352
479,immersive computing,shahnaz kamberi,0.225146235
479,immersive computing,andrzej manitius,0.196003089
479,immersive computing,shvetha soundararajan,0.194938811
479,immersive computing,ariela sofer,0.185442068
479,immersive computing,craig lorie,0.179806496
479,immersive computing,george hazelrigg,0.171811616
479,immersive computing,laura kosoglu,0.16958899
479,immersive computing,hamza mughal,0.169277792
479,immersive computing,aditya johri,0.165638177
479,immersive computing,john otten,0.163232156
480,automated machine learning,gheorghe tecuci,0.254112233
480,automated machine learning,mihai boicu,0.2197345
480,automated machine learning,aditya johri,0.180008329
480,automated machine learning,ray hong,0.175915777
480,automated machine learning,michael hieb,0.146458019
480,automated machine learning,qiang zeng,0.146090567
480,automated machine learning,shuochao yao,0.137798637
480,automated machine learning,tolga soyata,0.134796338
480,automated machine learning,ningshi yao,0.133725723
480,automated machine learning,michael eagle,0.132423659
481,system level optimization applied ,jim chen,0.222311286
481,system level optimization applied ,yotam gingold,0.194974598
481,system level optimization applied ,daniel barbara,0.188888217
481,system level optimization applied ,robert handler,0.18682129
481,system level optimization applied ,carlotta domeniconi,0.18134047
481,system level optimization applied ,amarda shehu,0.180144185
481,system level optimization applied ,john shortle,0.176743807
481,system level optimization applied ,qiliang li,0.176682102
481,system level optimization applied ,rajesh ganesan,0.175212449
481,system level optimization applied ,ali beheshti,0.173218824
482,hardware software co design neural archi,janis terpenny,0.215378791
482,hardware software co design neural archi,george hazelrigg,0.166301544
482,hardware software co design neural archi,thomas latoza,0.162433866
482,hardware software co design neural archi,aditya johri,0.15143812
482,hardware software co design neural archi,edward huang,0.147042017
482,hardware software co design neural archi,ali k raz,0.141088192
482,hardware software co design neural archi,alexander levis,0.133152496
482,hardware software co design neural archi,grigory yaroslavtsev,0.130065049
482,hardware software co design neural archi,shahnaz kamberi,0.12987773
482,hardware software co design neural archi,yotam gingold,0.129555778
483,heterogenous systems,janis terpenny,0.16178892
483,heterogenous systems,jim chen,0.14800517
483,heterogenous systems,amarda shehu,0.128437753
483,heterogenous systems,thomas latoza,0.125149859
483,heterogenous systems,ray hong,0.123088933
483,heterogenous systems,george hazelrigg,0.121330451
483,heterogenous systems,giuseppe ateniese,0.114260794
483,heterogenous systems,hadi el amine,0.112766319
483,heterogenous systems,edward huang,0.112349111
483,heterogenous systems,jan allbeck,0.111871439
485,reliability,lucas henneman,0.098337343
485,reliability,vijay shah,0.068894088
485,reliability,zhisheng yan,0.054468125
485,reliability,emanuela marasco,0.053284638
485,reliability,shvetha soundararajan,0.049058525
485,reliability,jonathan l auerbach,0.048399591
485,reliability,sanjeev setia,0.044139205
485,reliability,wassim masri,0.039397874
485,reliability,dana richards,0.039073233
485,reliability,f berlin,0.038575837
486,bio inspired robotics,xuesu xiao,0.142542955
486,bio inspired robotics,lucas henneman,0.132854967
486,bio inspired robotics,parth pathak,0.098011447
486,bio inspired robotics,karla hoffman,0.094588708
486,bio inspired robotics,kevin andrea,0.092557018
486,bio inspired robotics,brittany johnson matthews,0.091522067
486,bio inspired robotics,mohan venigalla,0.09048804
486,bio inspired robotics,katherine russell,0.089197309
486,bio inspired robotics,jim chen,0.088922949
486,bio inspired robotics,siddhartha sikdar,0.088256651
487,scheduling control,duminda wijesekera,0.206586278
487,scheduling control,cameron nowzari,0.18248263
487,scheduling control,rajesh ganesan,0.175267433
487,scheduling control,jim chen,0.171931637
487,scheduling control,hemant purohit,0.170431254
487,scheduling control,alexander levis,0.169234019
487,scheduling control,daniel barbara,0.164646171
487,scheduling control,elise miller hooks,0.162218146
487,scheduling control,george hazelrigg,0.157867062
487,scheduling control,michael hieb,0.1562308
488,human robot interaction,jan allbeck,0.120441304
488,human robot interaction,ningshi yao,0.082942964
488,human robot interaction,yariv ephraim,0.070935205
488,human robot interaction,caroline hoemann,0.067496482
488,human robot interaction,sadegh torabi,0.060984896
488,human robot interaction,sanmay das,0.056765637
488,human robot interaction,alexander levis,0.055361208
488,human robot interaction,qi wei,0.051739503
488,human robot interaction,mihai boicu,0.051482617
488,human robot interaction,pelin kurtay,0.05143445
489,cyber physical system,janis terpenny,0.148446965
489,cyber physical system,jim chen,0.145202898
489,cyber physical system,amarda shehu,0.140803469
489,cyber physical system,ali beheshti,0.132264768
489,cyber physical system,burak tanyu,0.128575157
489,cyber physical system,hadi el amine,0.125179737
489,cyber physical system,george hazelrigg,0.123627988
489,cyber physical system,william rosenberger,0.118372745
489,cyber physical system,aditya johri,0.116825564
489,cyber physical system,edward huang,0.115553276
490,ai nlp programming,sharon adamus,0.327373862
490,ai nlp programming,thanhvu nguyen,0.294524978
490,ai nlp programming,shahnaz kamberi,0.290043131
490,ai nlp programming,yutao zhong,0.286028032
490,ai nlp programming,tamara maddox,0.272235555
490,ai nlp programming,hamza mughal,0.254462095
490,ai nlp programming,bernard schmidt,0.253949396
490,ai nlp programming,john otten,0.249568593
490,ai nlp programming,joy hughes,0.226035703
490,ai nlp programming,gurdip singh,0.220833546
491,human in the loop,jim chen,0.10528881
491,human in the loop,hamza mughal,0.103831971
491,human in the loop,lance sherry,0.103651664
491,human in the loop,qiliang li,0.099751669
491,human in the loop,parth pathak,0.099491034
491,human in the loop,ray hong,0.098360635
491,human in the loop,joy hughes,0.098134521
491,human in the loop,elise miller hooks,0.097294892
491,human in the loop,brian mark,0.097031433
491,human in the loop,dimitrios ioannou,0.095275297
492,question answering,ziyu yao,0.143929608
492,question answering,thomas latoza,0.108461247
492,question answering,vasiliki ikonomidou,0.085134035
492,question answering,duminda wijesekera,0.082097437
492,question answering,harry wechsler,0.080858308
492,question answering,george hazelrigg,0.077833772
492,question answering,leonard adelman,0.076731465
492,question answering,jessica lin,0.075667224
492,question answering,kathleen wage,0.075061062
492,question answering,aditya johri,0.072010986
